SchemaName,TableName,Ord,ColumnName,DataType,Nullable,Identity_,IsPK
dbo,WorkOrder,17,Customer,nvarchar(8),NULL
dbo,WorkOrder,18,ReturnableDunnageCode,nvarchar(64),NULL
dbo,WorkOrder,19,TrayQuantity,int,NULL
dbo,WorkOrder,20,IsCameraProcessingEnabled,bit,NOT NULL
dbo,WorkOrder,21,IsScaleProcessingEnabled,bit,NOT NULL
dbo,WorkOrder,22,GroupTargetWeight,"decimal(9,2)",NULL
dbo,WorkOrder,23,GroupTargetWeightTolerance,"decimal(9,2)",NULL
dbo,WorkOrder,24,TargetWeightUnitOfMeasureID,int,NULL
dbo,WorkOrder,25,RecipeNumber,int,NULL
dbo,WorkOrderState,1,WorkOrderStateID,int,NOT NULL,IDENTITY,PK
dbo,WorkOrderState,2,Name,nvarchar(100),NOT NULL
dbo,WorkOrderState,3,Description,nvarchar(max),NULL
dbo,WorkOrderState,4,DisplayName,nvarchar(100),NOT NULL
dbo,Workstation,1,WorkstationID,int,NOT NULL,IDENTITY,PK
dbo,Workstation,2,Name,nvarchar(100),NOT NULL
dbo,Workstation,3,Description,nvarchar(max),NULL
dbo,Workstation,4,CreatedTimestamp,datetime,NOT NULL
dbo,Workstation,5,ModifiedTimestamp,datetime,NOT NULL
dbo,Workstation,6,WorkCellID,int,NOT NULL
dbo,Workstation,7,MachineName,nvarchar(100),NOT NULL
dbo,Workstation,8,AutoLogonUsername,nvarchar(100),NULL
dbo,Workstation,9,AutoLogonPassword,nvarchar(100),NULL
dbo,Workstation,10,AutomationViewConfigurationID,int,NULL
dbo,Workstation,11,NavigationLevelID,int,NULL
dbo,Workstation,12,DisplayOrder,tinyint,NULL
dbo,Workstation,13,MaterialAllocationLotLookupEnabled,bit,NOT NULL
dbo,WorkstationDashboardConfiguration,1,WorkstationDashboardConfigurationID,int,NOT NULL,IDENTITY,PK
dbo,WorkstationDashboardConfiguration,2,WorkstationID,int,NOT NULL
dbo,WorkstationDashboardConfiguration,3,DisplayOrder,tinyint,NOT NULL
dbo,WorkstationDashboardConfiguration,4,LotCreateDashboardConfigurationID,int,NULL
dbo,WorkstationDashboardConfiguration,5,LotTrackingDashboardConfigurationID,int,NULL
dbo,WorkstationDashboardConfiguration,6,WorkOrderDashboardConfigurationID,int,NULL
dbo,WorkstationDashboardConfiguration,8,FinalAssemblyDashboardConfigurationID,int,NULL
dbo,WorkstationDashboardConfiguration,9,CreateAllocationDashboardConfigurationID,int,NULL
dbo,WorkstationDashboardConfiguration,10,SortDashboardConfigurationID,int,NULL
dbo,WorkstationDashboardConfiguration,11,MaterialLabelPrintDashboardConfigurationID,int,NULL
mro,flx_ClientConfiguration,1,ClientConfigurationID,int,NOT NULL,IDENTITY,PK
mro,flx_ClientConfiguration,2,Name,varchar(100),NOT NULL
mro,flx_ClientConfiguration,3,Description,varchar(max),NULL
mro,flx_ClientConfiguration,4,InternalName,varchar(100),NOT NULL
mro,flx_ClientConfiguration,5,InServiceTimestamp,datetime,NOT NULL
mro,flx_ClientConfiguration,6,Version,varchar(50),NOT NULL
mro,flx_IMTRXDST_SQL,26,A4GLIdentity,"numeric(9,0)",NOT NULL,IDENTITY
mro,flx_Online_Mode,4,A4GLIdentity,"numeric(9,0)",NOT NULL,IDENTITY
mro,flx_SystemLog,1,SystemLogID,int,NOT NULL,IDENTITY,PK
offsite,Container,1,ContainerID,int,NOT NULL,IDENTITY,PK
offsite,Container,2,Name,nvarchar(100),NOT NULL
offsite,Container,3,MaterialName,nvarchar(100),NOT NULL
offsite,Container,4,Quantity,"decimal(18,6)",NOT NULL
offsite,Container,5,CreatedTimestamp,datetime,NOT NULL
offsite,Customer,1,CustomerID,int,NOT NULL,IDENTITY,PK
offsite,Customer,2,Name,nvarchar(100),NOT NULL
offsite,Customer,3,DisplayName,nvarchar(100),NOT NULL
offsite,Customer,4,CreatedTimestamp,datetime,NOT NULL
offsite,Customer,5,ModifiedTimestamp,datetime,NOT NULL
offsite,LabelPrintingConfiguration,1,LabelPrintingConfigurationID,int,NOT NULL,IDENTITY,PK
offsite,Workstation,1,WorkstationID,int,NOT NULL,IDENTITY,PK
ui,AutomationViewConfiguration,1,AutomationViewConfigurationID,int,NOT NULL,IDENTITY,PK
ui,AutomationViewGroup,1,AutomationViewGroupID,int,NOT NULL,IDENTITY,PK
ui,AutomationViewItem,1,AutomationViewItemID,int,NOT NULL,IDENTITY
ui,AutomationViewItem,2,AutomationViewGroupID,int,NOT NULL,,PK
ui,AutomationViewItem,3,OPCItemID,int,NOT NULL,,PK
